ID	AFR	EUR	AMR
RP-2345_10121107	0	0	2
RP-2345_10121155	2	0	0
RP-2345_10121172	0	2	0
RP-2345_10121234	2	0	0
RP-2345_10121237	1	1	0
RP-2345_10121259	2	0	0
RP-2345_10121501	0	2	0
RP-2345_10121508	2	0	0
RP-2345_10121614	2	0	0
RP-2345_10121717	2	0	0
RP-2345_10121720	0	2	0
RP-2345_10121742	2	0	0
RP-2345_10121869	0	2	0
RP-2345_10122061	0	2	0
RP-2345_10122187	0	2	0
RP-2345_10122190	0	2	0
RP-2345_10122296	0	2	0
RP-2345_10122319	1	1	0
RP-2345_10122337	1	1	0
RP-2345_10122341	0	2	0
RP-2345_10122349	2	0	0
RP-2345_10122494	2	0	0
RP-2345_10122516	2	0	0
RP-2345_10122529	0	1	1
RP-2345_10122561	0	2	0
RP-2345_10122572	0	2	0
RP-2345_10122589	0	2	0
RP-2345_10122607	0	1	1
RP-2345_10122657	0	2	0
RP-2345_10122667	0	2	0
RP-2345_10122771	2	0	0
RP-2345_10122794	1	1	0
RP-2345_10122825	0	0	2
RP-2345_10122840	2	0	0
RP-2345_10122845	1	1	0
RP-2345_10122935	0	2	0
RP-2345_10123031	0	1	1
RP-2345_10123089	2	0	0
RP-2345_10123110	0	2	0
RP-2345_10123175	1	1	0
RP-2345_10123220	0	2	0
RP-2345_10123322	0	0	2
RP-2345_10123352	0	2	0
RP-2345_10123386	2	0	0
RP-2345_10123466	1	1	0
RP-2345_10123485	0	2	0
RP-2345_10123494	2	0	0
RP-2345_10123513	0	1	1
RP-2345_10123659	2	0	0
RP-2345_10123726	2	0	0
RP-2345_10123735	2	0	0
RP-2345_10123776	2	0	0
RP-2345_10123804	0	2	0
RP-2345_10124155	2	0	0
RP-2345_10124218	0	2	0
RP-2345_10124234	0	2	0
RP-2345_10124446	0	2	0
RP-2345_10124577	0	2	0
RP-2345_10124655	1	1	0
RP-2345_10124720	2	0	0
RP-2345_10124886	2	0	0
RP-2345_10124973	0	1	1
RP-2345_10125001	0	2	0
RP-2345_10125123	0	2	0
RP-2345_10125149	0	2	0
RP-2345_10125167	2	0	0
RP-2345_10125187	0	2	0
RP-2345_10125491	0	2	0
RP-2345_10125715	0	2	0
RP-2345_10125810	0	2	0
RP-2345_10125937	0	2	0
RP-2345_10125942	1	1	0
RP-2345_10126084	0	2	0
RP-2345_10126089	0	2	0
RP-2345_10126600	2	0	0
RP-2345_10126603	0	2	0
RP-2345_10126670	0	2	0
RP-2345_10126733	2	0	0
RP-2345_10126818	2	0	0
RP-2345_10126850	0	2	0
RP-2345_10126856	1	1	0
RP-2345_10126930	2	0	0
RP-2345_10126936	0	2	0
RP-2345_10126961	0	2	0
RP-2345_10126962	0	2	0
RP-2345_10127008	2	0	0
RP-2345_10127012	0	2	0
RP-2345_10127013	2	0	0
RP-2345_10127086	2	0	0
RP-2345_10127088	0	2	0
RP-2345_10127111	0	2	0
RP-2345_10127183	1	1	0
RP-2345_10127210	0	1	1
RP-2345_10127215	0	2	0
RP-2345_10127333	1	1	0
RP-2345_10127429	0	2	0
RP-2345_10127566	0	2	0
RP-2345_10127577	1	1	0
RP-2345_10127586	0	2	0
RP-2345_10127629	1	1	0
RP-2345_10127675	0	2	0
RP-2345_10127687	0	2	0
RP-2345_10127726	2	0	0
RP-2345_10127727	0	2	0
RP-2345_10127760	0	1	1
RP-2345_10127772	0	2	0
RP-2345_10127783	1	1	0
RP-2345_10127838	0	1	1
RP-2345_10127853	2	0	0
RP-2345_10127854	0	2	0
RP-2345_10127893	2	0	0
RP-2345_10127920	2	0	0
RP-2345_10127921	2	0	0
RP-2345_10127935	2	0	0
RP-2345_10127999	1	1	0
RP-2345_10128005	2	0	0
RP-2345_10128045	0	2	0
RP-2345_10128139	0	2	0
RP-2345_10128145	2	0	0
RP-2345_10128264	2	0	0
RP-2345_10128293	0	1	1
RP-2345_10128294	2	0	0
RP-2345_10128297	1	1	0
RP-2345_10128339	2	0	0
RP-2345_10128347	1	1	0
RP-2345_10128369	0	2	0
RP-2345_10128401	0	2	0
RP-2345_10128579	1	1	0
RP-2345_10128618	2	0	0
RP-2345_10128654	0	2	0
RP-2345_10128665	1	1	0
RP-2345_10128666	0	1	1
RP-2345_10128681	2	0	0
RP-2345_10128946	1	1	0
RP-2345_10128972	0	2	0
RP-2345_10129116	2	0	0
RP-2345_10129123	0	2	0
RP-2345_10129215	2	0	0
RP-2345_10129218	0	2	0
RP-2345_10129251	0	2	0
RP-2345_10129253	2	0	0
RP-2345_10129297	0	2	0
RP-2345_10129315	0	2	0
RP-2345_10129369	0	0	2
RP-2345_10129496	2	0	0
RP-2345_10129539	2	0	0
RP-2345_10129593	1	1	0
RP-2345_10129595	0	2	0
RP-2345_10129600	0	2	0
RP-2345_10129605	0	2	0
RP-2345_10129606	0	2	0
RP-2345_10129657	0	0	2
RP-2345_10129780	0	2	0
RP-2345_10129781	0	2	0
RP-2345_10129884	0	1	1
RP-2345_10129906	2	0	0
RP-2345_10129920	1	1	0
RP-2345_10130092	2	0	0
RP-2345_10130235	2	0	0
RP-2345_10130355	0	2	0
RP-2345_10130356	2	0	0
RP-2345_10130586	1	1	0
RP-2345_10130743	1	1	0
RP-2345_10130771	0	2	0
RP-2345_10131016	2	0	0
RP-2345_10131078	2	0	0
RP-2345_10131082	0	2	0
RP-2345_10131206	0	1	1
RP-2345_10131332	0	2	0
RP-2345_10131453	2	0	0
RP-2345_10131462	0	2	0
RP-2345_10131628	0	0	2
RP-2345_10131636	0	2	0
RP-2345_10131644	2	0	0
RP-2345_10131645	0	2	0
RP-2345_10131685	0	2	0
RP-2345_10131802	0	2	0
RP-2345_10131879	0	2	0
RP-2345_10131884	0	2	0
RP-2345_10131930	0	1	1
RP-2345_10131968	0	2	0
RP-2345_10132039	2	0	0
RP-2345_10132042	0	1	1
RP-2345_10132130	0	1	1
RP-2345_10132150	2	0	0
RP-2345_10132158	2	0	0
RP-2345_10132183	0	2	0
RP-2345_10132252	2	0	0
RP-2345_10132279	0	2	0
RP-2345_10132404	0	2	0
RP-2345_10132465	2	0	0
RP-2345_10132530	2	0	0
RP-2345_10132554	2	0	0
RP-2345_10132572	2	0	0
RP-2345_10132588	1	1	0
RP-2345_10132615	1	1	0
RP-2345_10132629	2	0	0
RP-2345_10132634	1	0	0
RP-2345_10132638	0	2	0
RP-2345_10132651	2	0	0
RP-2345_10132673	0	2	0
RP-2345_10132765	0	2	0
RP-2345_10132933	1	0	1
RP-2345_10132951	0	2	0
RP-2345_10133002	2	0	0
RP-2345_10133013	2	0	0
RP-2345_10133019	0	2	0
RP-2345_10133052	0	2	0
RP-2345_10133067	2	0	0
RP-2345_10133094	2	0	0
RP-2345_10133095	1	1	0
RP-2345_10133126	0	2	0
RP-2345_10133144	0	1	1
RP-2345_10133164	0	2	0
RP-2345_10133179	2	0	0
RP-2345_10133180	1	1	0
RP-2345_10133219	0	2	0
RP-2345_10133220	0	2	0
RP-2345_10133266	2	0	0
RP-2345_10133333	0	2	0
RP-2345_10133334	0	2	0
RP-2345_10133382	0	2	0
RP-2345_10133403	0	2	0
RP-2345_10133405	0	2	0
RP-2345_10133486	1	1	0
RP-2345_10133488	0	2	0
RP-2345_10133496	2	0	0
RP-2345_10133509	0	0	2
RP-2345_10133536	0	2	0
RP-2345_10133541	0	0	2
RP-2345_10133576	2	0	0
RP-2345_10133581	0	2	0
RP-2345_10133630	0	2	0
RP-2345_10133650	0	2	0
RP-2345_10133658	0	2	0
RP-2345_10133659	0	2	0
RP-2345_10133675	0	2	0
RP-2345_10133681	2	0	0
RP-2345_10133737	2	0	0
RP-2345_10133750	2	0	0
RP-2345_10133769	0	2	0
RP-2345_10133775	0	1	1
RP-2345_10133813	0	2	0
RP-2345_10133834	0	2	0
RP-2345_10133859	0	2	0
RP-2345_10133870	2	0	0
RP-2345_10133877	2	0	0
RP-2345_10133883	1	1	0
RP-2345_10133884	0	2	0
RP-2345_10133892	0	0	2
RP-2345_10133896	1	0	1
RP-2345_10133904	1	1	0
RP-2345_10133905	2	0	0
RP-2345_10133906	0	2	0
RP-2345_10133932	0	2	0
RP-2345_10133939	2	0	0
RP-2345_10133940	0	0	2
RP-2345_10133948	0	1	1
RP-2345_10134040	2	0	0
RP-2345_10134067	0	2	0
RP-2345_10134070	0	1	1
RP-2345_10134085	0	2	0
RP-2345_10134093	0	2	0
RP-2345_10134094	2	0	0
RP-2345_10134183	0	0	2
RP-2345_10134186	2	0	0
RP-2345_10134193	0	2	0
RP-2345_10134226	0	0	2
RP-2345_10134272	0	1	1
RP-2345_10134303	1	1	0
RP-2345_10134345	2	0	0
RP-2345_10134352	2	0	0
RP-2345_10134417	0	2	0
RP-2345_10134454	0	2	0
RP-2345_10134487	0	2	0
RP-2345_10134489	1	0	1
RP-2345_10134494	2	0	0
RP-2345_10134495	2	0	0
RP-2345_10134498	1	1	0
RP-2345_10134526	0	2	0
RP-2345_10134535	2	0	0
RP-2345_10134557	1	1	0
RP-2345_10134594	0	2	0
RP-2345_10134600	2	0	0
RP-2345_10134606	2	0	0
RP-2345_10134668	0	2	0
RP-2345_10134746	2	0	0
RP-2345_10134779	0	0	2
RP-2345_10134787	0	2	0
RP-2345_10134789	0	2	0
RP-2345_10134800	0	0	2
RP-2345_10134836	0	2	0
RP-2345_10134837	2	0	0
RP-2345_10134951	2	0	0
RP-2345_10134959	2	0	0
RP-2345_10134962	2	0	0
RP-2345_10134977	2	0	0
RP-2345_10135172	1	1	0
RP-2345_10135179	2	0	0
RP-2345_10135187	0	2	0
RP-2345_10135188	2	0	0
RP-2345_10135201	0	2	0
RP-2345_10135228	0	2	0
RP-2345_10135311	0	2	0
RP-2345_10135314	0	2	0
RP-2345_10135322	0	2	0
RP-2345_10135405	0	2	0
RP-2345_10135406	1	1	0
RP-2345_10135408	2	0	0
RP-2345_10135416	2	0	0
RP-2345_10135421	0	2	0
RP-2345_10135426	0	2	0
RP-2345_10135430	2	0	0
RP-2345_10135442	0	2	0
RP-2345_10135469	0	2	0
RP-2345_10135493	1	1	0
RP-2345_10135505	0	2	0
RP-2345_10135506	0	2	0
RP-2345_10135636	0	2	0
RP-2345_10135639	2	0	0
RP-2345_10135640	0	2	0
RP-2345_10135658	0	2	0
RP-2345_10135676	1	1	0
RP-2345_10135682	2	0	0
RP-2345_10135684	1	1	0
RP-2345_10135711	2	0	0
RP-2345_10135732	0	1	1
RP-2345_10135745	0	0	2
RP-2345_10135800	1	0	0
RP-2345_10135818	2	0	0
RP-2345_10135822	2	0	0
RP-2345_10135824	0	2	0
RP-2345_10135827	2	0	0
RP-2345_10135847	0	2	0
RP-2345_10135859	0	1	1
RP-2345_10135890	2	0	0
RP-2345_10135964	2	0	0
RP-2345_10135983	0	2	0
RP-2345_10135989	0	1	1
RP-2345_10136004	1	1	0
RP-2345_10136016	0	2	0
RP-2345_10136030	1	1	0
RP-2345_10136084	0	1	0
RP-2345_10136113	2	0	0
RP-2345_10136497	2	0	0
RP-2345_10136531	0	2	0
RP-2345_10136576	2	0	0
RP-2345_10136592	0	1	1
RP-2345_10136594	0	1	1
RP-2345_10136652	2	0	0
RP-2345_10136678	1	1	0
RP-2345_10136703	0	2	0
RP-2345_10136742	2	0	0
RP-2345_10136775	0	2	0
RP-2345_10136829	2	0	0
RP-2345_10136847	2	0	0
RP-2345_10136857	0	2	0
RP-2345_10136884	0	1	1
RP-2345_10136890	1	1	0
RP-2345_10136892	2	0	0
RP-2345_10136907	0	2	0
RP-2345_10137052	0	2	0
RP-2345_10137091	0	0	2
RP-2345_10137115	2	0	0
RP-2345_10137118	2	0	0
RP-2345_10137171	2	0	0
RP-2345_10137191	0	2	0
RP-2345_10137198	0	2	0
RP-2345_10137218	0	2	0
RP-2345_10137250	2	0	0
RP-2345_10137297	2	0	0
RP-2345_10137303	0	2	0
RP-2345_10137304	0	2	0
RP-2345_10137308	0	2	0
RP-2345_10137310	2	0	0
RP-2345_10137335	0	2	0
RP-2345_10137357	1	1	0
RP-2345_10137374	1	1	0
RP-2345_10137376	0	2	0
RP-2345_10137408	0	1	1
RP-2345_10137410	0	1	1
RP-2345_10137416	0	2	0
RP-2345_10137421	0	2	0
RP-2345_10137429	0	1	1
RP-2345_10137457	0	2	0
RP-2345_10137486	0	2	0
RP-2345_10137568	0	2	0
RP-2345_10137598	2	0	0
RP-2345_10137629	2	0	0
RP-2345_10137630	0	2	0
RP-2345_10137703	0	2	0
RP-2345_10137849	0	2	0
RP-2345_10137864	2	0	0
RP-2345_10137870	2	0	0
RP-2345_10137876	0	2	0
RP-2345_10137884	0	0	2
RP-2345_10137922	0	2	0
RP-2345_10137934	0	2	0
RP-2345_10137948	1	1	0
RP-2345_10137955	1	1	0
RP-2345_10137965	2	0	0
RP-2345_10137989	1	1	0
RP-2345_10137992	1	0	1
RP-2345_10137997	1	1	0
RP-2345_10137998	0	0	2
RP-2345_10138011	2	0	0
RP-2345_10138045	0	2	0
RP-2345_10138049	2	0	0
RP-2345_10138054	1	1	0
RP-2345_10138113	0	2	0
RP-2345_10138135	2	0	0
RP-2345_10138152	0	1	1
RP-2345_10138249	0	1	1
RP-2345_10138330	2	0	0
RP-2345_10138619	2	0	0
RP-2345_10138657	2	0	0
RP-2345_10138672	0	2	0
RP-2345_10138673	2	0	0
RP-2345_10138674	0	2	0
RP-2345_10138685	1	0	1
RP-2345_10138694	1	1	0
RP-2345_10138696	2	0	0
RP-2345_10138721	0	0	2
RP-2345_10138944	0	0	2
RP-2345_10138947	1	0	0
RP-2345_10138949	2	0	0
RP-2345_10138959	1	1	0
RP-2345_10138975	2	0	0
RP-2345_10138981	2	0	0
RP-2345_10138991	0	2	0
RP-2345_10138997	0	1	1
RP-2345_10139001	0	2	0
RP-2345_10139008	2	0	0
RP-2345_10139020	1	1	0
RP-2345_10139023	2	0	0
RP-2345_10139044	2	0	0
RP-2345_10139058	0	2	0
RP-2345_10139071	0	0	2
RP-2345_10139085	0	2	0
RP-2345_10139088	0	2	0
RP-2345_10139117	0	2	0
RP-2345_10139135	2	0	0
RP-2345_10139151	2	0	0
RP-2345_10139156	2	0	0
RP-2345_10139162	2	0	0
RP-2345_10139175	1	1	0
RP-2345_10139180	2	0	0
RP-2345_10139193	2	0	0
RP-2345_10139195	2	0	0
RP-2345_10139202	1	1	0
RP-2345_10139207	1	0	1
RP-2345_10139210	2	0	0
RP-2345_10139243	2	0	0
RP-2345_10139246	1	1	0
RP-2345_10139289	2	0	0
RP-2345_10139345	2	0	0
RP-2345_10139426	2	0	0
RP-2345_10139435	0	2	0
RP-2345_10139438	2	0	0
RP-2345_10139527	1	1	0
RP-2345_10139528	0	2	0
RP-2345_10139550	2	0	0
RP-2345_10139562	0	2	0
RP-2345_10139566	0	0	2
RP-2345_10139567	2	0	0
RP-2345_10139578	2	0	0
RP-2345_10139586	1	0	0
RP-2345_10139587	0	2	0
RP-2345_10139598	2	0	0
RP-2345_10139639	2	0	0
RP-2345_10139766	0	2	0
RP-2345_10139794	2	0	0
RP-2345_10139799	0	2	0
RP-2345_10139868	2	0	0
RP-2345_10139875	0	1	1
RP-2345_10139929	2	0	0
RP-2345_10139958	0	2	0
RP-2345_10139995	1	1	0
RP-2345_10140000	2	0	0
RP-2345_10140025	1	1	0
RP-2345_10140040	0	2	0
RP-2345_10140053	0	2	0
RP-2345_10140065	0	2	0
RP-2345_10140093	2	0	0
RP-2345_10140094	2	0	0
RP-2345_10140124	1	1	0
RP-2345_10140128	2	0	0
RP-2345_10140129	2	0	0
RP-2345_10140130	2	0	0
RP-2345_10140132	2	0	0
RP-2345_10140137	1	1	0
RP-2345_10140148	0	2	0
RP-2345_10140149	0	2	0
RP-2345_10140152	0	1	1
RP-2345_10140156	0	2	0
RP-2345_10140161	0	2	0
RP-2345_10140171	2	0	0
RP-2345_10140198	0	0	2
RP-2345_10140204	0	2	0
RP-2345_10140213	0	2	0
RP-2345_10140224	2	0	0
RP-2345_10140231	0	2	0
RP-2345_10140241	2	0	0
RP-2345_10140279	2	0	0
RP-2345_10140306	2	0	0
RP-2345_10140316	2	0	0
RP-2345_10140321	2	0	0
RP-2345_10140376	2	0	0
RP-2345_10140388	0	0	2
RP-2345_10140394	2	0	0
RP-2345_10140460	1	1	0
RP-2345_10140468	0	2	0
RP-2345_10140521	0	2	0
RP-2345_10140610	0	2	0
RP-2345_10140626	0	1	1
RP-2345_10140649	1	1	0
RP-2345_10140654	0	2	0
RP-2345_10140663	0	2	0
RP-2345_10140745	0	2	0
RP-2345_10140772	0	2	0
RP-2345_10140780	0	2	0
RP-2345_10140787	0	2	0
RP-2345_10140796	1	1	0
RP-2345_10140800	1	1	0
RP-2345_10140807	0	2	0
RP-2345_10140820	0	2	0
RP-2345_10140826	2	0	0
RP-2345_10140850	1	1	0
RP-2345_10140856	0	2	0
RP-2345_10140861	1	1	0
RP-2345_10141057	0	2	0
RP-2345_10141067	0	2	0
RP-2345_10141100	2	0	0
RP-2345_10141102	0	0	2
RP-2345_10141118	1	1	0
RP-2345_10141121	0	2	0
RP-2345_10141122	1	1	0
RP-2345_10141130	0	2	0
RP-2345_10141154	2	0	0
RP-2345_10141162	0	2	0
RP-2345_10141163	2	0	0
RP-2345_10141170	0	1	1
RP-2345_10141179	2	0	0
RP-2345_10141193	1	1	0
RP-2345_10141195	0	1	1
RP-2345_10141206	0	2	0
RP-2345_10141230	0	0	2
RP-2345_10141257	1	1	0
RP-2345_10141280	0	1	1
RP-2345_10141281	2	0	0
RP-2345_10141282	0	2	0
RP-2345_10141288	2	0	0
RP-2345_10141399	0	2	0
RP-2345_10141416	0	2	0
RP-2345_10141431	0	2	0
RP-2345_10141491	0	1	1
RP-2345_10141503	0	2	0
RP-2345_10141582	0	2	0
RP-2345_10141586	2	0	0
RP-2345_10141607	1	1	0
RP-2345_10141613	2	0	0
RP-2345_10141659	0	2	0
RP-2345_10141703	1	1	0
RP-2345_10141753	0	2	0
RP-2345_10141842	2	0	0
RP-2345_10141861	0	2	0
RP-2345_10141954	0	2	0
RP-2345_10141975	2	0	0
RP-2345_10142230	0	2	0
RP-2345_10142243	0	2	0
RP-2345_10142251	0	2	0
RP-2345_10142271	1	0	1
RP-2345_10142280	0	2	0
RP-2345_10142283	1	1	0
RP-2345_10142286	1	1	0
RP-2345_10142305	1	1	0
RP-2345_10142308	1	1	0
RP-2345_10142315	0	2	0
RP-2345_10142322	0	2	0
RP-2345_10142329	0	2	0
RP-2345_10142337	1	1	0
RP-2345_10142404	0	2	0
RP-2345_10142512	2	0	0
RP-2345_10142542	0	2	0
RP-2345_10142559	1	1	0
RP-2345_10142616	0	0	2
RP-2345_10142642	0	2	0
RP-2345_10142669	1	1	0
RP-2345_10142686	0	2	0
RP-2345_10142694	2	0	0
RP-2345_10142739	0	0	2
RP-2345_10142758	1	1	0
RP-2345_10142761	0	1	1
RP-2345_10142762	0	0	2
RP-2345_10142794	0	2	0
RP-2345_10142796	0	2	0
RP-2345_10142814	2	0	0
RP-2345_10143019	0	2	0
RP-2345_10143025	0	2	0
RP-2345_10143030	0	2	0
RP-2345_10143084	2	0	0
RP-2345_10143096	2	0	0
RP-2345_10143101	0	2	0
RP-2345_10143162	0	0	2
RP-2345_10143172	0	1	1
RP-2345_10143209	0	2	0
RP-2345_10143228	2	0	0
RP-2345_10143241	0	1	1
RP-2345_10143243	0	2	0
RP-2345_10143244	2	0	0
RP-2345_10143247	1	0	1
RP-2345_10143278	0	2	0
RP-2345_10143602	2	0	0
RP-2345_10143607	1	1	0
RP-2345_10143610	0	0	2
RP-2345_10143615	2	0	0
RP-2345_10143620	2	0	0
RP-2345_10143621	0	2	0
RP-2345_10143641	2	0	0
RP-2345_10143981	1	0	1
RP-2345_10143991	2	0	0
RP-2345_10144069	0	2	0
RP-2345_10144099	2	0	0
RP-2345_10144141	2	0	0
RP-2345_10144146	0	2	0
RP-2345_10144199	0	1	1
RP-2345_10144232	0	2	0
RP-2345_10144249	0	2	0
RP-2345_10144285	2	0	0
RP-2345_10144287	0	2	0
RP-2345_10144304	2	0	0
RP-2345_10144312	0	2	0
RP-2345_10144320	0	1	1
RP-2345_10144396	2	0	0
RP-2345_10144417	2	0	0
RP-2345_10144483	0	1	1
RP-2345_10144508	2	0	0
RP-2345_10144527	1	1	0
RP-2345_10144985	0	2	0
RP-2345_10145028	2	0	0
RP-2345_10145145	2	0	0
RP-2345_10145184	0	2	0
RP-2345_10145211	2	0	0
RP-2345_10145243	0	2	0
RP-2345_10145338	0	2	0
RP-2345_10145360	2	0	0
RP-2345_10145372	2	0	0
RP-2345_10145391	2	0	0
RP-2345_10145422	0	1	1
RP-2345_10145434	2	0	0
RP-2345_10145443	0	2	0
RP-2345_10145451	0	2	0
RP-2345_10145534	0	2	0
RP-2345_10145636	0	1	1
RP-2345_10145639	2	0	0
RP-2345_10145640	0	1	1
RP-2345_10145647	1	1	0
RP-2345_10145661	0	2	0
RP-2345_10145666	0	2	0
RP-2345_10145687	0	2	0
RP-2345_10145709	2	0	0
RP-2345_10145710	0	2	0
RP-2345_10145711	0	2	0
RP-2345_10145790	0	2	0
RP-2345_10145824	0	1	1
RP-2345_10145837	2	0	0
RP-2345_10145848	0	2	0
RP-2345_10146017	2	0	0
RP-2345_10146032	0	0	2
RP-2345_10146127	0	2	0
RP-2345_10146134	1	1	0
RP-2345_10146150	2	0	0
RP-2345_10146249	0	2	0
RP-2345_10146494	2	0	0
RP-2345_10146511	0	2	0
RP-2345_10146562	0	2	0
RP-2345_10146618	0	1	1
RP-2345_10146622	0	2	0
RP-2345_10146647	0	0	2
RP-2345_10146717	0	2	0
RP-2345_10146730	0	2	0
RP-2345_10146744	1	1	0
RP-2345_10146751	0	1	1
RP-2345_10146764	0	2	0
RP-2345_10146769	0	2	0
RP-2345_10146796	0	1	1
RP-2345_10146799	2	0	0
RP-2345_10146800	0	2	0
RP-2345_10146907	0	2	0
RP-2345_10146912	0	2	0
RP-2345_10146935	0	2	0
RP-2345_10146971	0	2	0
RP-2345_10147000	0	2	0
RP-2345_10147009	0	0	2
RP-2345_10147044	1	1	0
RP-2345_10147073	0	2	0
RP-2345_10147083	2	0	0
RP-2345_10147119	2	0	0
RP-2345_10147252	2	0	0
RP-2345_10147272	0	2	0
RP-2345_10147318	2	0	0
RP-2345_10147322	0	2	0
RP-2345_10147338	2	0	0
RP-2345_10147347	0	2	0
RP-2345_10147355	0	2	0
RP-2345_10147360	0	1	1
RP-2345_10147361	1	1	0
RP-2345_10147392	1	1	0
RP-2345_10147600	0	1	1
RP-2345_10147609	0	0	2
RP-2345_10147646	0	2	0
RP-2345_10147683	0	1	1
RP-2345_10147688	0	0	2
RP-2345_10147714	0	2	0
RP-2345_10147737	0	2	0
RP-2345_10147795	1	1	0
RP-2345_10147865	0	2	0
RP-2345_10147901	1	1	0
RP-2345_10148117	2	0	0
C1536_A-ADC-AD000249-BR-NCR-09AD13044	0	2	0
C1536_A-ADC-AD000284-BR-NCR-08AD11062	0	1	1
C1536_A-ADC-AD000441-BR-NCR-09AD13024	0	2	0
C1536_A-ADC-AD000454-BR-NCR-09AD13030	0	2	0
C1536_A-ADC-AD000466-BR-NCR-09AD13037	0	2	0
C1536_A-ADC-AD000469-BR-NCR-09AD13072	1	1	0
C1536_A-ADC-AD000529-BR-NCR-09AD13007	0	2	0
C1536_A-ADC-AD000692-BR-NCR-09AD13465	0	2	0
C1536_A-ADC-AD001182-BL-NCR-09AD14162	1	1	0
C1536_A-ADC-AD001205-BL-NCR-09AD13993	0	1	1
C1536_A-ADC-AD001773-BR-NCR-08AD9280	2	0	0
C1536_A-ADC-AD002478-BR-NCR-09AD12838	0	2	0
C1536_A-ADC-AD002479-BR-NCR-09AD13139	0	2	0
C1536_A-ADC-AD002799-BR-NCR-08AD11330	0	2	0
C1536_A-ADC-AD002804-BR-NCR-08AD11010	0	2	0
C1536_A-ADC-AD003112-BL-NCR-09AD14800	0	1	1
C1536_A-ADC-AD003620-BL-NCR-09AD14819	1	1	0
C1536_A-ADC-AD003692-BL-NCR-09AD14384	0	2	0
C1536_A-ADC-AD003897-BL-NCR-09AD13876	2	0	0
C1536_A-ADC-AD004198-BL-NCR-10AD22563	0	2	0
C1536_A-ADC-AD004370-BL-NCR-09AD21170	0	1	1
C1536_A-ADC-AD004660-BR-NCR-09AD19953	0	1	1
C1536_A-ADC-AD005068-BR-NCR-09AD16433	0	2	0
C1536_A-ADC-AD005211-BL-NCR-09AD18813	0	2	0
C1536_A-ADC-AD005883-BL-NCR-10AD22723	0	2	0
C1536_A-ADC-AD007458-BL-NCR-11AD43256	0	2	0
C1536_A-ADC-AD008557-BL-NCR-09AD13953	2	0	0
C1536_A-ADC-AD009645-BL-NCR-09AD16924	0	2	0
C1611_BR160_CDC458	0	2	0
C1611_CDC044A	1	1	0
C1611_CDC062A	0	2	0
C1611_CDC074A	2	0	0
C1611_CDC139A	2	0	0
C1611_CDC150A	0	2	0
C1611_CDC178A	1	1	0
C1611_CDC243A	2	0	0
C1611_CDC294A	2	0	0
C1611_CDC297A	2	0	0
C1611_CDC366A	2	0	0
C1611_CDC378A	2	0	0
C1611_CDC399A	2	0	0
C1611_ICC022A	0	2	0
C1611_SKEX0025	0	2	0
C1611_SKEX0033	1	1	0
C1611_SKEX0037	0	2	0
C1611_SKEX0050	1	1	0
C1611_SKEX0053	0	1	1
C1611_SKEX0057	2	0	0
C1611_SKEX0064	0	2	0
C1611_SKEX0065	0	1	1
C1611_SKEX0111	0	2	0
C1611_SKEX0134	0	2	0
C1611_SKEX0152	0	1	1
C1611_SKEX0183	0	2	0
C1611_SKEX0186	0	2	0
C1611_SKEX0213	2	0	0
C1611_SKEX0214	0	2	0
C1611_SKEX0215	2	0	0
C1611_SKEX0216	2	0	0
C1611_SKEX0217	2	0	0
C1611_SKEX0219	1	1	0
C1611_SKEX0220	2	0	0
C1611_SKEX0221	2	0	0
C1611_SKEX0222	2	0	0
C1611_SKEX0223	2	0	0
C1611_SKEX0224	2	0	0
C1611_SKEX0225	2	0	0
C1611_SKEX0226	2	0	0
C1611_SKEX0227	2	0	0
C1611_SKEX0228	2	0	0
C1611_SKEX0229	2	0	0
C1611_SKEX0230	1	1	0
C1611_SKEX0231	2	0	0
C1611_SKEX0232	2	0	0
C1611_SKEX0234	1	1	0
C1611_SKEX0235	2	0	0
C1611_SKEX0236	1	1	0
C1611_SKEX0237	1	1	0
C1611_SKEX0238	2	0	0
C1611_SKEX0239	2	0	0
C1611_SKEX0240	2	0	0
C1611_SKEX0241	2	0	0
C1611_SKEX0242	1	1	0
C1611_SKEX0244	2	0	0
C1611_SKEX0245	2	0	0
C1611_SKEX0246	2	0	0
C1611_SKEX0247	1	1	0
C1611_SKEX0248	2	0	0
C1611_SKEX0249	2	0	0
C1611_SKEX0250	2	0	0
C1611_SKEX0251	1	1	0
C1611_SKEX0252	2	0	0
C1611_SKEX0254	2	0	0
C1611_SKEX0256	1	1	0
C1611_SKEX0257	2	0	0
C1611_SKEX0264	2	0	0
C1611_SKEX0265	2	0	0
C1611_SKEX0266	2	0	0
C1611_SKEX0268	0	2	0
C1611_SKEX0286	0	2	0
C1611_SKEX0287	1	0	0
C1611_SKEX0294	0	2	0
C1611_SKEX0295	0	0	2
C1611_SKEX0296	0	2	0
C1611_SKEX0298	0	2	0
C1611_SKEX0301	1	1	0
C1611_SKEX0303	0	2	0
C1611_SKEX0307	2	0	0
C1611_SKEX0310	0	2	0
C1611_SKEX0323	0	2	0
C1611_SKEX0325	0	0	2
C1611_SKEX0326	1	1	0
C1611_SKEX0327	2	0	0
C1611_SKEX0329	2	0	0
C1611_SKEX0330	2	0	0
C1611_SKEX0331	1	1	0
C1611_SKEX0332	0	2	0
C1611_SKEX0333	2	0	0
